vehicle_id,date_key,location_id,listed_price,sold_price,price_difference,expected_market_price,days_on_platform,conversion_rate,sale_flag
2670,20200611,9,1384641,1308952,75689,553856,21,0.11,1
2672,20201110,24,2071656,2006243,65413,1139410,93,0.07,1
2673,20200309,3,420645,281273,139372,357548,93,0.03,1
2674,20201201,14,649703,611021,38682,357336,20,0.12,1
2679,20190302,7,1436747,1320323,116424,1077560,47,0.07,1
2680,20190304,22,509267,351857,157410,483803,58,0.04,1
2682,20220708,1,1406444,1298747,107697,1125155,84,0.04,1
2684,20220704,7,1095028,1086555,8473,383259,7,0.12,1
2685,20200811,13,1243836,1069964,173872,1181644,26,0.13,1
2686,20230412,18,1824152,1700256,123896,912076,79,0.04,1
2688,20240303,7,1725679,1618480,107199,603987,68,0.07,1
2690,20210709,16,1050005,970044,79961,630003,21,0.05,1
2692,20240903,10,657896,630826,27070,263158,81,0.05,1
2693,20220111,23,1290622,1289440,1182,645311,117,0.03,1
2695,20190409,22,1070093,936351,133742,1016588,76,0.04,1
2696,20230412,21,279690,171502,108188,153829,49,0.02,1
2697,20191205,16,657556,483284,174272,394533,63,0.08,1
2698,20200102,22,1816097,1725856,90241,908048,100,0.06,1
2700,20231003,1,251976,180316,71660,226778,6,0.05,1
2701,20240203,15,531945,497938,34007,212777,37,0.04,1
2702,20200910,17,382017,215678,166339,248311,15,0.09,1
2703,20240109,6,1787449,1691961,95488,714979,103,0.07,1
2704,20211105,2,2149197,2122445,26752,1719357,107,0.04,1
2706,20230308,29,2396868,2345309,51559,1198434,11,0.06,1
2707,20191203,27,1562343,1493392,68951,1406108,24,0.09,1
2708,20210110,5,262333,161011,101322,183633,99,0.03,1
2710,20210508,6,1496451,1358183,138268,1122338,116,0.03,1
2711,20220806,19,595362,448558,146804,535825,28,0.06,1
2712,20190405,13,255425,168948,86477,89398,16,0.07,1
2713,20200706,28,1310357,1236306,74051,786214,99,0.06,1
2714,20220411,5,1128749,1073943,54806,451499,120,0.08,1
2715,20240902,3,721474,630958,90516,252515,111,0.03,1
2716,20220803,24,394486,256192,138294,197243,45,0.03,1
2718,20240612,10,2048309,1912752,135557,716908,22,0.15,1
2719,20250908,27,394808,253258,141550,375067,71,0.04,1
2720,20210707,21,2137365,2078694,58671,1709892,66,0.04,1
2721,20230804,3,704469,537690,166779,352234,33,0.06,1
2722,20230910,21,1051414,1029463,21951,946272,29,0.09,1
2723,20240803,17,1209990,1037829,172161,786493,17,0.07,1
2729,20220610,3,425958,345514,80444,255574,32,0.03,1
2730,20200911,25,585014,478862,106152,526512,74,0.02,1
2731,20240304,16,1973477,1819725,153752,690716,61,0.07,1
2733,20220809,21,2226000,2115159,110841,1558200,44,0.03,1
2734,20241210,13,1014592,980349,34243,963862,29,0.11,1
2737,20251102,2,1993941,1976187,17754,1495455,90,0.03,1
2740,20250608,1,2309159,2268924,40235,1385495,17,0.15,1
2741,20251202,22,1991568,1877122,114446,1294519,36,0.04,1
2742,20210105,20,1770037,1651526,118511,1150524,7,0.11,1
2743,20201108,17,335332,229577,105755,285032,57,0.05,1
2744,20220110,26,787667,656900,130767,354450,37,0.03,1
2747,20200909,18,1287308,1203717,83591,708019,118,0.07,1
2748,20230608,11,2186775,2039783,146992,1312065,73,0.03,1
2750,20230506,26,969479,798121,171358,533213,42,0.02,1
2751,20200702,5,932211,888181,44030,326273,12,0.15,1
2753,20210412,18,1266945,1133368,133577,1013556,45,0.06,1
2755,20250301,22,2432944,2290485,142459,1824708,74,0.05,1
2757,20220505,3,1556196,1456378,99818,1244956,3,0.1,1
2758,20210605,29,1659850,1657443,2407,1161895,80,0.03,1
2759,20221201,10,1041966,875709,166257,989867,39,0.04,1
2760,20210509,8,248702,153756,94946,99480,43,0.02,1
2761,20201106,4,328477,275377,53100,131390,82,0.08,1
2765,20250310,19,1478863,1444931,33932,813374,80,0.02,1
2768,20220501,2,494876,358497,136379,470132,99,0.03,1
2770,20191106,7,1897715,1828280,69435,1802829,9,0.11,1
2771,20240409,15,1894418,1806452,87966,1610255,112,0.04,1
2774,20210605,3,2444305,2295343,148962,1466583,11,0.12,1
2775,20250109,2,1274559,1206076,68483,1083375,90,0.08,1
2777,20240212,11,1412331,1353650,58681,988631,30,0.08,1
2778,20220803,21,565286,470668,94618,197850,33,0.08,1
2780,20231004,4,2079909,2078036,1873,1559931,16,0.14,1
2781,20240208,9,335992,274268,61724,218394,66,0.05,1
2782,20211011,14,2316853,2314292,2561,926741,18,0.07,1
2783,20211202,4,489360,450479,38881,367020,71,0.08,1
2787,20200407,26,2137233,2127545,9688,1602924,75,0.05,1
2788,20241004,11,1714827,1608853,105974,943154,69,0.03,1
2790,20191203,16,795570,789083,6487,358006,105,0.03,1
2793,20190611,2,616986,581484,35502,431890,96,0.04,1
2796,20240505,27,1824934,1651554,173380,821220,11,0.13,1
2797,20231007,15,1489629,1462864,26765,670333,76,0.03,1
2799,20210710,23,1933731,1836372,97359,1353611,41,0.04,1
2801,20241109,3,997945,849879,148066,848253,111,0.06,1
2802,20241206,1,533663,358811,174852,213465,6,0.13,1
2804,20200805,12,239110,95656,143454,107599,47,0.02,1
2805,20241201,1,821976,786899,35077,328790,27,0.11,1
2806,20191011,19,1152215,1085135,67080,921772,8,0.06,1
2807,20200410,5,949707,826286,123421,617309,33,0.05,1
2808,20230504,16,502146,324376,177770,251073,43,0.04,1
2809,20240904,27,1483291,1454836,28455,1112468,48,0.07,1
2812,20200710,2,1064393,1034729,29664,851514,12,0.07,1
2814,20231104,15,522922,493161,29761,235314,80,0.07,1
2815,20240312,28,406067,332766,73301,182730,117,0.06,1
2816,20230312,27,652214,541604,110610,326107,41,0.06,1
2817,20250104,28,542095,458419,83676,189733,108,0.05,1
2819,20210808,29,360066,262589,97477,216039,62,0.06,1
2821,20211203,30,401471,334328,67143,200735,81,0.06,1
2827,20220909,16,787914,735656,52258,354561,119,0.04,1
2828,20231102,29,1413357,1299392,113965,1272021,103,0.04,1
2829,20210408,26,1717945,1693709,24236,1460253,84,0.03,1
2832,20200711,27,1240429,1103859,136570,682235,45,0.06,1
2839,20200608,14,277601,148987,128614,235960,86,0.04,1
2840,20201007,30,1244449,1112809,131640,684446,55,0.08,1
2843,20210106,11,1261003,1248435,12568,1071852,116,0.06,1
2844,20201004,24,2414875,2302302,112573,2173387,86,0.08,1
2853,20231006,17,1898705,1735722,162983,1613899,118,0.03,1
2854,20211212,3,2496169,2337912,158257,2371360,64,0.03,1
2855,20201109,3,1792010,1687128,104882,627203,27,0.09,1
2857,20190806,15,846860,782522,64338,804517,98,0.02,1
2858,20230911,13,2278600,2128103,150497,1253230,62,0.07,1
2859,20240108,23,1589750,1429622,160128,556412,10,0.05,1
2864,20210804,24,2094539,2082657,11882,1256723,24,0.11,1
2865,20190512,9,1690576,1533467,157109,1183403,110,0.03,1
2866,20221211,27,1312732,1291828,20904,853275,23,0.1,1
2867,20211206,5,1150604,1012057,138547,460241,78,0.05,1
2868,20230209,20,2010405,1977588,32817,904682,22,0.09,1
2870,20250202,19,1057329,915767,141562,1004462,74,0.07,1
2872,20210512,27,1174471,1148476,25995,1115747,116,0.06,1
2875,20250112,12,1743426,1622410,121016,1481912,26,0.07,1
2879,20210908,8,2374770,2273419,101351,1899816,51,0.02,1
2880,20220311,1,1436099,1272814,163285,1220684,52,0.07,1
2881,20190311,18,1852344,1754320,98024,1204023,67,0.07,1
2882,20210404,8,965077,842509,122568,482538,15,0.12,1
2883,20230812,21,2073239,2025094,48145,1451267,91,0.02,1
2885,20201112,12,2034340,1877326,157014,1932623,6,0.06,1
2890,20241108,23,453754,344708,109046,408378,112,0.04,1
2891,20240511,23,352652,228169,124483,335019,78,0.08,1
2892,20200711,20,1826148,1820901,5247,1552225,16,0.06,1
2894,20190801,29,1701081,1692092,8989,935594,33,0.07,1
2895,20230709,27,1038591,882140,156451,623154,92,0.06,1
2897,20201210,6,1607088,1472872,134216,562480,55,0.06,1
2899,20200204,21,1798581,1756904,41677,1438864,82,0.04,1
2900,20200612,11,780211,640165,140046,702189,64,0.04,1
2902,20220510,12,963537,933228,30309,433591,84,0.07,1
2903,20191002,21,2387599,2285665,101934,1432559,82,0.03,1
2905,20190201,9,2061280,1985724,75556,824511,100,0.02,1
2907,20200112,1,1298737,1272267,26470,584431,21,0.13,1
2908,20201212,22,788726,735187,53539,709853,99,0.03,1
2909,20210605,20,1521397,1377556,143841,684628,30,0.07,1
2912,20230101,18,2480094,2466613,13481,1240047,14,0.1,1
2913,20210608,12,1950363,1894317,56046,1462772,22,0.08,1
2914,20240409,12,1630852,1546462,84390,1304681,106,0.04,1
2915,20210402,14,1868000,1771355,96645,1401000,83,0.05,1
2917,20230407,10,995177,846689,148488,945418,109,0.06,1
2918,20231104,27,1110693,1100125,10568,666415,23,0.14,1
2920,20211206,22,1716144,1682616,33528,1287108,12,0.12,1
2923,20230905,30,1809279,1796036,13243,904639,29,0.14,1
2924,20200308,11,867135,732116,135019,737064,20,0.15,1
2925,20250202,7,2177467,2072643,104824,1741973,82,0.03,1
2927,20230707,12,1901053,1723549,177504,1140631,15,0.08,1
2928,20241011,21,1803126,1738691,64435,1712969,27,0.1,1
2929,20191108,12,2256751,2150928,105823,1805400,52,0.03,1
2930,20250210,24,2170485,2079311,91174,2061960,93,0.05,1
2931,20250405,4,2201375,2024115,177260,2091306,71,0.02,1
2933,20240704,18,1305701,1128603,177098,1240415,92,0.06,1
2934,20190709,27,743652,569846,173806,706469,12,0.06,1
2935,20230202,4,732113,648770,83343,439267,75,0.04,1
2937,20230407,10,821682,814102,7580,534093,120,0.05,1
2938,20190912,23,1879532,1722678,156854,1315672,56,0.03,1
2939,20250305,16,2148597,1969745,178852,1074298,113,0.06,1
2941,20220611,9,900951,790359,110592,495523,63,0.08,1
2942,20230501,25,2496692,2326645,170047,2247022,3,0.12,1
2944,20201104,3,1757424,1666636,90788,1581681,119,0.06,1
2945,20241005,19,1245306,1073389,171917,1183040,25,0.08,1
2946,20210304,23,2199482,2136327,63155,1429663,37,0.08,1
2947,20240905,12,1810743,1751459,59284,814834,120,0.02,1
2948,20250112,17,1537731,1433798,103933,1460844,18,0.07,1
2950,20230905,11,1474939,1426081,48858,1179951,3,0.13,1
2951,20240101,29,1276708,1256198,20510,446847,97,0.02,1
2953,20250204,5,2406019,2365657,40362,1924815,38,0.06,1
2954,20210108,15,2094035,2018716,75319,1465824,24,0.1,1
2956,20200110,1,694820,668892,25928,625338,53,0.07,1
2958,20200904,5,1474893,1400581,74312,737446,93,0.04,1
2959,20240806,15,1976894,1810773,166121,889602,116,0.07,1
2962,20210612,20,732894,608284,124610,293157,51,0.07,1
2963,20220505,23,1431199,1269250,161949,787159,80,0.04,1
2964,20210908,21,1836264,1802278,33986,734505,96,0.02,1
2966,20230410,16,1753622,1701217,52405,1665940,18,0.14,1
2968,20230306,10,897386,884281,13105,762778,23,0.07,1
2970,20230709,3,1359294,1308064,51230,611682,12,0.08,1
2971,20230604,8,2211041,2110376,100665,994968,24,0.14,1
2974,20240906,13,1554093,1551141,2952,932455,116,0.07,1
2976,20250203,12,242953,106877,136076,218657,119,0.06,1
2977,20230601,2,1246079,1233652,12427,747647,72,0.06,1
2980,20220307,3,1830504,1816981,13523,1372878,55,0.08,1
2981,20230206,30,2366136,2285636,80500,1301374,58,0.06,1
2982,20240509,9,1129264,1063096,66168,621095,61,0.04,1
2987,20220506,4,1100080,1002547,97533,440031,72,0.04,1
2988,20230701,27,1801088,1667498,133590,1530924,78,0.05,1
2989,20210210,15,378853,368663,10190,132598,49,0.03,1
2992,20230301,1,458879,356746,102133,160607,4,0.06,1
2994,20190712,3,928891,824432,104459,836001,14,0.12,1
2995,20211205,10,1015020,1006049,8971,761265,117,0.07,1
2997,20190912,20,1650349,1498008,152341,1402796,54,0.06,1
2999,20220304,16,414407,235219,179188,145042,71,0.04,1
3000,20240706,23,505573,476011,29562,353901,98,0.02,1
3001,20220807,2,880642,783982,96660,836609,85,0.03,1
3003,20200911,26,625643,624179,1464,594360,103,0.03,1
3004,20230608,25,1900312,1738938,161374,950156,54,0.02,1
3005,20210801,13,677179,553164,124015,304730,104,0.06,1
3006,20230511,10,796522,749291,47231,597391,15,0.11,1
3008,20220712,2,1271363,1124926,146437,762817,17,0.08,1
3009,20211009,4,1399095,1244314,154781,979366,32,0.07,1
3010,20200704,21,852650,849465,3185,596855,105,0.03,1
3011,20191111,23,910097,741804,168293,455048,26,0.13,1
3012,20200702,8,310188,202418,107770,294678,64,0.07,1
3013,20220802,19,213201,125430,87771,181220,51,0.04,1
3014,20230210,10,1887325,1744314,143011,660563,8,0.08,1
3016,20230609,4,252908,224519,28389,151744,116,0.06,1
3019,20220602,3,2315427,2315301,126,1620798,35,0.07,1
3020,20191008,6,1972250,1863869,108381,1577800,77,0.06,1
3021,20241001,27,2493714,2397961,95753,1994971,23,0.13,1
3022,20200812,30,1656300,1612047,44253,1076594,99,0.03,1
3028,20200706,2,2395699,2267531,128168,2275914,113,0.03,1
3029,20230907,28,2439060,2410775,28285,2195154,24,0.06,1
3030,20240710,13,1168199,1110345,57854,759329,29,0.14,1
3032,20190909,28,582872,492868,90004,233148,17,0.1,1
3034,20201110,10,2430479,2291673,138806,1458287,65,0.02,1
3035,20240502,5,2269084,2137660,131424,1134542,102,0.03,1
3036,20211008,25,2156801,2039153,117648,1509760,22,0.06,1
3037,20210301,12,1074577,1051477,23100,698475,70,0.05,1
3038,20201209,25,645186,640910,4276,451630,67,0.07,1
3039,20240611,27,746713,681374,65339,709377,86,0.06,1
3040,20240307,6,825224,761900,63324,660179,18,0.11,1
3041,20201103,3,1883001,1844040,38961,847350,63,0.03,1
3042,20200412,13,1466250,1298228,168022,1319625,28,0.09,1
3043,20220812,27,1820586,1811228,9358,819263,16,0.12,1
3044,20190107,24,1804423,1754888,49535,1443538,44,0.03,1
3046,20211008,23,997065,954816,42249,648092,112,0.07,1
3047,20251011,20,1375457,1338911,36546,1237911,85,0.04,1
3048,20221102,2,1987187,1957385,29802,1689108,83,0.04,1
3050,20221109,26,516971,499228,17743,413576,55,0.08,1
3051,20200906,16,1234080,1166297,67783,802151,36,0.04,1
3052,20190310,25,1739036,1614420,124616,608662,62,0.05,1
3053,20230706,24,717271,639831,77440,466226,23,0.11,1
3054,20230408,12,745955,712682,33273,671359,4,0.14,1
3059,20231005,5,1887596,1720929,166667,1038177,45,0.04,1
3060,20220410,13,1418437,1254370,164067,567374,119,0.07,1
3061,20220901,30,1450322,1348288,102034,1305289,118,0.03,1
3062,20240102,12,2428450,2334546,93904,1578492,113,0.06,1
3067,20210611,21,1930672,1799494,131178,1351470,7,0.14,1
3068,20221002,14,2268088,2221851,46237,1360852,30,0.09,1
3069,20230509,7,1322351,1200528,121823,1057880,72,0.08,1
3070,20210810,11,2352628,2230504,122124,2117365,100,0.06,1
3072,20210711,13,2255706,2214146,41560,2142920,8,0.1,1
3076,20210908,27,2057748,1890739,167009,1646198,89,0.07,1
3077,20230501,28,1240139,1064297,175842,868097,48,0.07,1
3079,20201008,4,1967138,1795938,171200,1278639,35,0.07,1
3080,20220707,7,850670,756652,94018,467868,20,0.06,1
3081,20210412,11,1585171,1507054,78117,1109619,25,0.15,1
3082,20220211,20,1739189,1606012,133177,1304391,99,0.03,1
3083,20220603,3,1191819,1108741,83078,595909,87,0.06,1
3084,20241008,3,875095,715916,159179,787585,15,0.08,1
3085,20211204,26,1206511,1032158,174353,784232,58,0.07,1
3086,20190608,21,2168180,2145445,22735,1626135,118,0.05,1
3087,20200902,7,1648338,1521578,126760,906585,33,0.04,1
3089,20230208,19,1482759,1408644,74115,667241,116,0.02,1
3092,20241204,23,595865,515343,80522,268139,29,0.09,1
3093,20240802,13,2302289,2166589,135700,1266258,107,0.04,1
3095,20210904,11,645854,494584,151270,613561,112,0.07,1
3096,20210309,5,505772,398888,106884,177020,108,0.05,1
3097,20200501,21,2001839,1960605,41234,1000919,35,0.06,1
3098,20200807,16,663825,593947,69878,365103,36,0.07,1
3099,20230301,7,1759823,1601238,158585,1055893,51,0.08,1
3100,20250103,19,1135607,960665,174942,1078826,47,0.05,1
3101,20220111,14,2132713,2042553,90160,1066356,99,0.05,1
3103,20210811,27,263247,203612,59635,197435,76,0.06,1
3107,20210805,9,2033765,1897768,135997,1220259,81,0.03,1
3108,20220810,19,1750906,1615528,135378,875453,100,0.05,1
3109,20200208,27,1961708,1958482,3226,784683,52,0.05,1
3111,20220209,7,878054,787168,90886,351221,4,0.08,1
3113,20200212,24,1005181,975485,29696,703626,82,0.07,1
3114,20200212,7,908608,781280,127328,499734,119,0.05,1
3115,20230907,25,1021365,940747,80618,408545,109,0.03,1
3116,20190402,4,963601,932315,31286,722700,11,0.14,1
3117,20251202,29,2105523,2039546,65977,2000246,87,0.06,1
3118,20190405,18,1913309,1836478,76831,956654,57,0.02,1
3122,20250712,13,808714,726040,82674,525664,37,0.04,1
3123,20210810,30,2139134,2095692,43442,1711307,118,0.02,1
3125,20190608,14,653903,526276,127627,326951,93,0.05,1
3126,20250310,14,2421490,2385561,35929,2179341,96,0.08,1
3127,20220108,8,1873632,1870671,2961,655771,84,0.05,1
3128,20201002,22,2201064,2091713,109351,880425,83,0.07,1
3129,20200103,9,2457405,2454368,3037,1597313,9,0.12,1
3132,20210511,3,1369944,1204623,165321,1232949,35,0.07,1
3135,20210406,1,2362567,2231725,130842,945026,68,0.04,1
3136,20210106,29,425365,282456,142909,255219,22,0.11,1
3139,20220111,4,883720,809257,74463,751162,20,0.07,1
3140,20190408,6,1234350,1184101,50249,740610,43,0.05,1
3143,20250608,16,2437390,2302954,134436,2315520,91,0.03,1
3144,20200303,27,1721375,1610108,111267,1635306,71,0.04,1
3145,20210710,22,292515,259574,32941,277889,20,0.14,1
3146,20221111,18,1351376,1229588,121788,1148669,111,0.02,1
3147,20230803,21,1808818,1773974,34844,1085290,4,0.14,1
3150,20250907,22,2227000,2223873,3127,1336200,44,0.08,1
3152,20190902,28,798011,729928,68083,319204,91,0.07,1
3154,20220305,1,952045,802005,150040,380817,30,0.1,1
3155,20200801,26,1459303,1326033,133270,510756,59,0.05,1
3156,20220103,13,947928,905122,42806,805738,10,0.05,1
3157,20190305,13,1661338,1528761,132577,1246003,38,0.04,1
3159,20240703,4,1981218,1883568,97650,1485913,118,0.04,1
3160,20190509,11,1325301,1203035,122266,927710,78,0.05,1
3161,20210910,15,2290274,2135538,154736,916109,104,0.08,1
3162,20230110,20,1621546,1602795,18751,1378314,102,0.05,1
3163,20251005,3,1330034,1193030,137004,731518,72,0.07,1
3164,20220204,5,1449324,1445484,3840,869594,110,0.05,1
3165,20201205,22,598332,579630,18702,388915,51,0.06,1
3166,20190408,21,216973,38978,177995,184427,8,0.08,1
3167,20220209,13,806816,693538,113278,484089,54,0.07,1
3168,20230202,26,1787867,1621826,166041,1162113,64,0.03,1
3169,20250501,3,2421759,2420908,851,2058495,50,0.04,1
3171,20190801,26,573354,528958,44396,372680,44,0.03,1
3172,20220812,13,538457,360495,177962,376919,4,0.1,1
3174,20220406,7,1554505,1423400,131105,777252,42,0.07,1
3175,20250304,22,308441,196078,112363,185064,113,0.03,1
3176,20210802,13,441903,368525,73378,198856,11,0.15,1
3177,20190304,5,636034,611121,24913,318017,44,0.02,1
3178,20250111,7,1056933,897003,159930,422773,104,0.03,1
3179,20221210,14,353555,333491,20064,212133,93,0.04,1
3180,20210506,8,2270369,2203554,66815,1362221,67,0.03,1
3181,20200210,21,1749268,1708855,40413,787170,74,0.05,1
3184,20220412,14,1247329,1107888,139441,1060229,39,0.02,1
3186,20200101,19,1736871,1736557,314,955279,87,0.04,1
3187,20241206,5,1912306,1738553,173753,1242998,85,0.06,1
3190,20230201,1,1948311,1894536,53775,1656064,104,0.02,1
3191,20200109,3,1414311,1317173,97138,1272879,120,0.05,1
3192,20240103,27,1731307,1705104,26203,779088,6,0.13,1
3194,20240310,1,441538,429934,11604,286999,120,0.03,1
3196,20240210,27,2395495,2246797,148698,2275720,5,0.06,1
3199,20210511,6,1679433,1637970,41463,839716,80,0.03,1
3204,20210503,27,1490715,1421560,69155,1267107,86,0.05,1
3207,20231211,25,781949,751439,30510,273682,68,0.05,1
3210,20190301,27,1280348,1144764,135584,1024278,17,0.1,1
3211,20210709,4,965569,819434,146135,482784,94,0.07,1
3212,20230411,11,2046514,2012421,34093,1227908,13,0.07,1
3214,20250211,21,1550793,1545585,5208,1395713,45,0.04,1
3215,20241005,12,1665013,1602793,62220,666005,103,0.05,1
3218,20201005,29,1662442,1603625,58817,1080587,93,0.04,1
3219,20220301,27,370382,280544,89838,314824,7,0.07,1
3220,20210102,19,432540,262369,170171,151389,75,0.08,1
