vehicle_id,brand,model,fuel_type,transmission,car_condition,is_premium_brand,manufacturing_year,vehicle_age,kms_driven
2040,Mahindra,Xuv500,Petrol,Automatic,Fair,0,2017,9,32288
2041,Maruti,Wagonr,Diesel,Automatic,Good,0,2021,5,14641
2042,Toyota,Fortuner,Petrol,Automatic,Good,0,2022,4,16488
2043,Toyota,Innova,Cng,Manual,Good,0,2020,6,125187
2044,Tata,Nexon,Electric,Automatic,Excellent,0,2023,3,185813
2045,Audi,A4,Electric,Automatic,Fair,1,2018,8,188154
2046,Hyundai,I20,Electric,Automatic,Poor,0,2014,12,56170
2047,Bmw,X3,Electric,Automatic,Excellent,1,2023,3,139868
2048,Toyota,Innova,Diesel,Manual,Poor,0,2012,14,187690
2049,Tata,Nexon,Electric,Manual,Fair,0,2017,9,117232
2050,Audi,Q3,Cng,Manual,Fair,1,2017,9,131670
2051,Toyota,Innova,Cng,Manual,Poor,0,2012,14,171169
2052,Maruti,Baleno,Diesel,Manual,Good,0,2022,4,114968
2053,Maruti,Swift,Cng,Manual,Excellent,0,2024,2,170057
2054,Bmw,X1,Diesel,Automatic,Fair,1,2019,7,62516
2055,Mahindra,Scorpio,Electric,Manual,Fair,0,2019,7,104309
2056,Hyundai,Verna,Diesel,Automatic,Poor,0,2014,12,71045
2057,Audi,A4,Petrol,Manual,Poor,1,2012,14,10596
2058,Honda,Amaze,Petrol,Manual,Fair,0,2019,7,166449
2059,Hyundai,I20,Petrol,Automatic,Excellent,0,2024,2,155330
2060,Maruti,Swift,Electric,Automatic,Fair,0,2017,9,95389
2061,Maruti,Baleno,Diesel,Manual,Fair,0,2018,8,111762
2062,Maruti,Baleno,Petrol,Manual,Poor,0,2014,12,169941
2063,Bmw,X3,Cng,Manual,Good,1,2022,4,74077
2064,Tata,Nexon,Electric,Automatic,Good,0,2020,6,136642
2065,Maruti,Swift,Cng,Automatic,Excellent,0,2024,2,79073
2066,Toyota,Innova,Cng,Manual,Poor,0,2015,11,145702
2067,Audi,A4,Petrol,Automatic,Excellent,1,2024,2,178381
2068,Honda,City,Petrol,Automatic,Good,0,2021,5,59900
2069,Toyota,Fortuner,Diesel,Automatic,Fair,0,2019,7,138854
2070,Mahindra,Xuv500,Electric,Automatic,Poor,0,2015,11,177955
2071,Mahindra,Xuv500,Diesel,Automatic,Good,0,2022,4,68250
2072,Audi,A4,Cng,Manual,Fair,1,2019,7,196014
2073,Bmw,X1,Diesel,Manual,Poor,1,2012,14,101037
2074,Maruti,Wagonr,Electric,Manual,Poor,0,2014,12,20837
2075,Tata,Harrier,Petrol,Manual,Fair,0,2019,7,176692
2076,Tata,Harrier,Petrol,Manual,Fair,0,2017,9,101474
2077,Mahindra,Xuv500,Diesel,Automatic,Good,0,2020,6,86331
2078,Maruti,Baleno,Diesel,Automatic,Excellent,0,2023,3,25860
2079,Maruti,Baleno,Electric,Manual,Fair,0,2017,9,36722
2080,Maruti,Baleno,Electric,Manual,Excellent,0,2023,3,197302
2081,Tata,Harrier,Electric,Manual,Poor,0,2012,14,77337
2082,Toyota,Fortuner,Electric,Automatic,Poor,0,2014,12,42429
2083,Tata,Nexon,Electric,Manual,Excellent,0,2023,3,168236
2084,Bmw,X3,Diesel,Manual,Good,1,2020,6,162201
2085,Mahindra,Scorpio,Petrol,Manual,Poor,0,2016,10,159246
2086,Mahindra,Scorpio,Petrol,Manual,Fair,0,2019,7,116687
2087,Audi,Q3,Electric,Automatic,Excellent,1,2023,3,199084
2088,Mahindra,Scorpio,Cng,Automatic,Fair,0,2019,7,52461
2089,Bmw,X3,Diesel,Automatic,Poor,1,2014,12,56852
2090,Honda,Amaze,Petrol,Automatic,Poor,0,2014,12,12569
2091,Tata,Nexon,Petrol,Automatic,Poor,0,2013,13,176628
2092,Honda,City,Cng,Automatic,Poor,0,2015,11,71416
2093,Hyundai,Verna,Diesel,Manual,Good,0,2021,5,193934
2094,Mahindra,Xuv500,Cng,Manual,Good,0,2020,6,177210
2095,Audi,Q3,Diesel,Automatic,Poor,1,2012,14,63186
2096,Mahindra,Xuv500,Diesel,Automatic,Poor,0,2015,11,43502
2097,Mahindra,Xuv500,Cng,Automatic,Good,0,2020,6,64747
2098,Bmw,X1,Diesel,Automatic,Poor,1,2015,11,160224
2099,Bmw,X1,Cng,Automatic,Good,1,2022,4,18744
2100,Tata,Nexon,Diesel,Automatic,Excellent,0,2023,3,195672
2101,Audi,A4,Petrol,Automatic,Fair,1,2019,7,139439
2102,Mahindra,Scorpio,Petrol,Automatic,Poor,0,2015,11,20000
2103,Hyundai,I20,Petrol,Automatic,Excellent,0,2023,3,144881
2104,Hyundai,I20,Petrol,Automatic,Poor,0,2013,13,199979
2105,Bmw,X3,Petrol,Manual,Poor,1,2016,10,63372
2106,Hyundai,I20,Petrol,Manual,Poor,0,2012,14,106738
2107,Honda,City,Petrol,Manual,Poor,0,2016,10,109651
2108,Toyota,Fortuner,Petrol,Automatic,Excellent,0,2024,2,150793
2109,Audi,Q3,Diesel,Manual,Good,1,2022,4,171633
2110,Maruti,Wagonr,Electric,Automatic,Fair,0,2019,7,143992
2111,Bmw,X1,Cng,Manual,Good,1,2020,6,174869
2112,Hyundai,Creta,Diesel,Automatic,Good,0,2022,4,150035
2113,Audi,Q3,Cng,Manual,Fair,1,2019,7,104024
2114,Toyota,Fortuner,Cng,Automatic,Excellent,0,2024,2,99361
2115,Mahindra,Xuv500,Diesel,Manual,Good,0,2022,4,181946
2116,Bmw,X3,Electric,Manual,Excellent,1,2023,3,117072
2117,Maruti,Swift,Electric,Automatic,Excellent,0,2023,3,53076
2118,Maruti,Wagonr,Cng,Manual,Excellent,0,2023,3,101377
2119,Audi,A4,Diesel,Automatic,Good,1,2022,4,6105
2120,Audi,A4,Petrol,Automatic,Good,1,2020,6,139604
2121,Hyundai,Verna,Diesel,Manual,Good,0,2021,5,65030
2122,Maruti,Baleno,Diesel,Manual,Excellent,0,2023,3,45476
2123,Toyota,Innova,Electric,Automatic,Fair,0,2019,7,182775
2124,Mahindra,Scorpio,Petrol,Automatic,Excellent,0,2023,3,131085
2125,Audi,Q3,Electric,Automatic,Fair,1,2019,7,60450
2126,Mahindra,Xuv500,Electric,Automatic,Good,0,2022,4,63121
2127,Hyundai,Creta,Petrol,Manual,Good,0,2020,6,110158
2128,Bmw,X1,Diesel,Automatic,Poor,1,2012,14,31327
2129,Tata,Nexon,Petrol,Automatic,Good,0,2020,6,97754
2130,Hyundai,Creta,Petrol,Automatic,Poor,0,2012,14,9730
2131,Toyota,Fortuner,Cng,Automatic,Good,0,2021,5,108781
2132,Toyota,Innova,Cng,Manual,Excellent,0,2024,2,187563
2133,Mahindra,Scorpio,Cng,Manual,Fair,0,2017,9,199034
2134,Maruti,Swift,Cng,Manual,Poor,0,2016,10,23057
2135,Bmw,X1,Diesel,Manual,Good,1,2021,5,116013
2136,Bmw,X3,Cng,Automatic,Fair,1,2018,8,62960
2137,Hyundai,I20,Cng,Manual,Excellent,0,2023,3,25946
2138,Honda,Amaze,Petrol,Manual,Good,0,2020,6,16827
2139,Audi,A4,Diesel,Automatic,Poor,1,2012,14,123654
2140,Mahindra,Scorpio,Petrol,Automatic,Poor,0,2013,13,179265
2141,Tata,Harrier,Diesel,Automatic,Excellent,0,2023,3,171806
2142,Toyota,Fortuner,Cng,Automatic,Good,0,2020,6,58882
2143,Audi,A4,Diesel,Manual,Good,1,2020,6,11202
2144,Maruti,Baleno,Diesel,Manual,Poor,0,2013,13,62399
2145,Mahindra,Scorpio,Diesel,Automatic,Poor,0,2014,12,64975
2146,Honda,Amaze,Cng,Manual,Poor,0,2015,11,165850
2147,Audi,Q3,Cng,Manual,Poor,1,2016,10,34707
2148,Bmw,X1,Cng,Automatic,Good,1,2022,4,55187
2149,Audi,A4,Petrol,Manual,Poor,1,2016,10,154796
2150,Hyundai,Verna,Electric,Manual,Fair,0,2017,9,127675
2151,Mahindra,Scorpio,Diesel,Manual,Poor,0,2014,12,113814
2152,Audi,Q3,Diesel,Manual,Poor,1,2012,14,124127
2153,Bmw,X3,Petrol,Manual,Excellent,1,2024,2,126797
2154,Bmw,X1,Diesel,Manual,Poor,1,2013,13,161049
2155,Audi,A4,Petrol,Automatic,Poor,1,2015,11,98506
2156,Hyundai,Creta,Petrol,Automatic,Good,0,2020,6,42739
2157,Audi,Q3,Diesel,Automatic,Good,1,2022,4,128248
2158,Tata,Nexon,Diesel,Manual,Poor,0,2012,14,148528
2159,Bmw,X1,Electric,Automatic,Poor,1,2012,14,97328
2160,Audi,Q3,Diesel,Manual,Good,1,2020,6,75115
2161,Mahindra,Xuv500,Petrol,Automatic,Poor,0,2016,10,137224
2162,Toyota,Innova,Cng,Manual,Poor,0,2016,10,108635
2163,Maruti,Wagonr,Cng,Automatic,Excellent,0,2024,2,66223
2164,Toyota,Fortuner,Diesel,Manual,Good,0,2021,5,167692
2165,Bmw,X3,Diesel,Manual,Poor,1,2012,14,199767
2166,Audi,A4,Cng,Manual,Poor,1,2016,10,27295
2167,Toyota,Fortuner,Electric,Manual,Excellent,0,2023,3,178793
2168,Audi,Q3,Petrol,Manual,Fair,1,2019,7,146438
2169,Audi,Q3,Diesel,Automatic,Good,1,2020,6,152417
2170,Bmw,X3,Cng,Automatic,Poor,1,2015,11,169451
2171,Mahindra,Scorpio,Petrol,Manual,Excellent,0,2023,3,110061
2172,Toyota,Fortuner,Electric,Manual,Excellent,0,2023,3,108576
2173,Tata,Harrier,Petrol,Automatic,Fair,0,2018,8,182043
2174,Toyota,Innova,Diesel,Automatic,Good,0,2021,5,87315
2175,Tata,Nexon,Diesel,Automatic,Good,0,2021,5,96625
2176,Audi,A4,Diesel,Automatic,Fair,1,2019,7,128069
2177,Maruti,Baleno,Cng,Manual,Poor,0,2012,14,37901
2178,Mahindra,Xuv500,Petrol,Manual,Poor,0,2012,14,151959
2179,Tata,Harrier,Electric,Manual,Excellent,0,2023,3,7419
2180,Mahindra,Xuv500,Diesel,Manual,Excellent,0,2024,2,132663
2181,Maruti,Wagonr,Cng,Automatic,Excellent,0,2024,2,89424
2182,Mahindra,Scorpio,Cng,Manual,Fair,0,2017,9,124365
2183,Toyota,Innova,Cng,Automatic,Good,0,2021,5,47115
2184,Honda,Amaze,Petrol,Automatic,Poor,0,2015,11,70250
2185,Maruti,Wagonr,Petrol,Manual,Poor,0,2012,14,56057
2186,Bmw,X3,Electric,Automatic,Fair,1,2018,8,39247
2187,Maruti,Baleno,Diesel,Automatic,Fair,0,2019,7,98261
2188,Hyundai,Creta,Petrol,Automatic,Excellent,0,2023,3,186237
2189,Maruti,Swift,Diesel,Manual,Good,0,2020,6,160660
2190,Honda,City,Diesel,Automatic,Excellent,0,2023,3,90385
2191,Maruti,Wagonr,Electric,Automatic,Good,0,2022,4,5199
2192,Honda,Amaze,Electric,Automatic,Excellent,0,2023,3,15291
2193,Maruti,Wagonr,Diesel,Automatic,Poor,0,2015,11,171089
2194,Toyota,Innova,Petrol,Automatic,Poor,0,2014,12,142180
2195,Toyota,Fortuner,Electric,Manual,Poor,0,2015,11,175359
2196,Hyundai,I20,Petrol,Automatic,Good,0,2022,4,129725
2197,Bmw,X1,Diesel,Manual,Good,1,2022,4,15185
2198,Audi,A4,Diesel,Manual,Good,1,2021,5,84757
2199,Tata,Nexon,Electric,Manual,Poor,0,2014,12,132216
2200,Audi,Q3,Diesel,Manual,Poor,1,2013,13,77536
2201,Honda,Amaze,Diesel,Automatic,Fair,0,2017,9,93338
2202,Toyota,Fortuner,Diesel,Automatic,Good,0,2022,4,141429
2203,Tata,Harrier,Electric,Automatic,Good,0,2020,6,115201
2204,Honda,Amaze,Electric,Manual,Good,0,2022,4,64881
2205,Bmw,X3,Petrol,Manual,Good,1,2022,4,88202
2206,Tata,Nexon,Petrol,Automatic,Good,0,2021,5,34859
2207,Honda,City,Petrol,Automatic,Poor,0,2014,12,71440
2208,Tata,Harrier,Diesel,Manual,Poor,0,2015,11,62333
2209,Audi,Q3,Cng,Manual,Good,1,2020,6,24714
2210,Maruti,Wagonr,Electric,Automatic,Good,0,2021,5,135591
2211,Tata,Nexon,Diesel,Manual,Good,0,2021,5,64881
2212,Mahindra,Xuv500,Petrol,Automatic,Good,0,2020,6,86368
2213,Audi,Q3,Cng,Automatic,Fair,1,2019,7,192757
2214,Audi,Q3,Diesel,Manual,Excellent,1,2024,2,69811
2215,Tata,Nexon,Cng,Manual,Good,0,2020,6,102394
2216,Bmw,X1,Petrol,Manual,Good,1,2022,4,195604
2217,Toyota,Innova,Electric,Manual,Poor,0,2012,14,153896
2218,Honda,Amaze,Petrol,Automatic,Poor,0,2015,11,79460
2219,Tata,Harrier,Cng,Manual,Poor,0,2015,11,101497
2220,Bmw,X3,Electric,Automatic,Poor,1,2015,11,31610
2221,Honda,Amaze,Cng,Automatic,Good,0,2021,5,174010
2222,Honda,Amaze,Petrol,Manual,Poor,0,2016,10,187646
2223,Maruti,Swift,Petrol,Automatic,Poor,0,2016,10,67370
2224,Mahindra,Xuv500,Cng,Automatic,Poor,0,2014,12,134326
2225,Toyota,Innova,Diesel,Manual,Poor,0,2014,12,38495
2226,Honda,City,Cng,Manual,Good,0,2021,5,179314
2227,Bmw,X3,Diesel,Automatic,Good,1,2020,6,61119
2228,Bmw,X3,Petrol,Manual,Excellent,1,2023,3,74664
2229,Honda,Amaze,Electric,Manual,Fair,0,2019,7,16113
2230,Audi,Q3,Cng,Automatic,Good,1,2021,5,16196
2231,Audi,Q3,Petrol,Manual,Poor,1,2015,11,16046
2232,Audi,Q3,Electric,Automatic,Poor,1,2016,10,154157
2233,Tata,Harrier,Electric,Manual,Fair,0,2018,8,151992
2234,Mahindra,Xuv500,Petrol,Automatic,Excellent,0,2023,3,185269
2235,Hyundai,Verna,Diesel,Automatic,Excellent,0,2023,3,30136
2236,Audi,A4,Electric,Automatic,Poor,1,2013,13,128115
2237,Maruti,Wagonr,Petrol,Manual,Fair,0,2017,9,28004
2238,Honda,City,Diesel,Automatic,Good,0,2022,4,82196
2239,Hyundai,Creta,Diesel,Manual,Good,0,2021,5,104694
2240,Toyota,Fortuner,Cng,Automatic,Fair,0,2019,7,178699
2241,Audi,A4,Cng,Manual,Poor,1,2016,10,82006
2242,Tata,Nexon,Petrol,Manual,Poor,0,2015,11,73639
2243,Mahindra,Scorpio,Cng,Manual,Fair,0,2019,7,95258
2244,Maruti,Baleno,Cng,Automatic,Poor,0,2012,14,146714
2245,Bmw,X1,Cng,Manual,Fair,1,2017,9,195023
2246,Honda,City,Cng,Automatic,Excellent,0,2023,3,181344
2247,Audi,A4,Diesel,Automatic,Good,1,2022,4,65120
2248,Honda,Amaze,Cng,Manual,Good,0,2020,6,47737
2249,Audi,Q3,Diesel,Automatic,Poor,1,2013,13,152585
2250,Tata,Harrier,Cng,Manual,Good,0,2020,6,158129
2251,Tata,Harrier,Diesel,Manual,Fair,0,2019,7,103468
2252,Audi,Q3,Diesel,Manual,Poor,1,2013,13,147858
2253,Toyota,Innova,Diesel,Automatic,Fair,0,2018,8,124852
2254,Mahindra,Scorpio,Cng,Automatic,Fair,0,2018,8,12290
2255,Tata,Harrier,Diesel,Manual,Good,0,2022,4,140079
2256,Tata,Harrier,Petrol,Automatic,Good,0,2021,5,157281
2257,Toyota,Fortuner,Cng,Automatic,Poor,0,2013,13,112110
2258,Bmw,X1,Petrol,Automatic,Fair,1,2017,9,155008
2259,Audi,Q3,Cng,Manual,Poor,1,2016,10,146691
2260,Audi,A4,Petrol,Automatic,Poor,1,2015,11,77881
2261,Mahindra,Xuv500,Electric,Automatic,Fair,0,2017,9,53836
2262,Hyundai,Creta,Diesel,Manual,Fair,0,2019,7,88056
2263,Honda,Amaze,Cng,Manual,Poor,0,2014,12,26734
2264,Audi,Q3,Petrol,Manual,Fair,1,2018,8,9806
2265,Toyota,Innova,Cng,Manual,Poor,0,2012,14,115136
2266,Maruti,Wagonr,Electric,Manual,Poor,0,2013,13,94915
2267,Honda,Amaze,Petrol,Automatic,Fair,0,2018,8,148436
2268,Maruti,Wagonr,Petrol,Manual,Poor,0,2013,13,62670
2269,Tata,Nexon,Petrol,Automatic,Poor,0,2015,11,154008
2270,Maruti,Baleno,Electric,Automatic,Poor,0,2012,14,169427
2271,Bmw,X1,Electric,Manual,Good,1,2022,4,182232
2272,Toyota,Innova,Diesel,Automatic,Excellent,0,2023,3,9429
2273,Tata,Harrier,Diesel,Automatic,Excellent,0,2024,2,199735
2274,Hyundai,Verna,Diesel,Manual,Poor,0,2016,10,134908
2275,Bmw,X3,Cng,Automatic,Poor,1,2015,11,162286
2276,Tata,Nexon,Petrol,Automatic,Fair,0,2019,7,78961
2277,Bmw,X1,Diesel,Manual,Good,1,2020,6,193940
2278,Maruti,Baleno,Cng,Manual,Poor,0,2012,14,121902
2279,Audi,Q3,Petrol,Manual,Fair,1,2019,7,22046
2280,Tata,Nexon,Petrol,Manual,Poor,0,2016,10,39681
2281,Honda,Amaze,Diesel,Manual,Fair,0,2018,8,41079
2282,Bmw,X1,Diesel,Automatic,Poor,1,2012,14,127684
2283,Tata,Nexon,Cng,Manual,Excellent,0,2024,2,25817
2284,Honda,City,Petrol,Automatic,Poor,0,2012,14,48390
2285,Bmw,X1,Petrol,Automatic,Fair,1,2017,9,37708
2286,Hyundai,Creta,Electric,Automatic,Fair,0,2017,9,191400
2287,Toyota,Innova,Petrol,Automatic,Fair,0,2018,8,196452
2288,Honda,City,Diesel,Manual,Fair,0,2019,7,72527
2289,Hyundai,I20,Diesel,Manual,Fair,0,2018,8,75971
2290,Bmw,X3,Diesel,Automatic,Poor,1,2014,12,22926
2291,Honda,City,Diesel,Automatic,Poor,0,2016,10,28114
2292,Mahindra,Scorpio,Cng,Automatic,Good,0,2020,6,177240
2293,Maruti,Swift,Diesel,Manual,Poor,0,2016,10,154992
2294,Toyota,Innova,Cng,Automatic,Poor,0,2013,13,163454
2295,Audi,Q3,Electric,Manual,Good,1,2021,5,94321
2296,Bmw,X1,Diesel,Manual,Good,1,2021,5,75009
2297,Hyundai,Creta,Cng,Automatic,Excellent,0,2024,2,111178
2298,Hyundai,I20,Diesel,Automatic,Good,0,2022,4,47281
2299,Maruti,Swift,Diesel,Manual,Poor,0,2016,10,120908
2300,Mahindra,Xuv500,Petrol,Manual,Excellent,0,2024,2,84363
2301,Hyundai,Creta,Petrol,Manual,Fair,0,2017,9,117060
2302,Toyota,Innova,Diesel,Manual,Good,0,2020,6,72215
2303,Honda,City,Diesel,Automatic,Fair,0,2018,8,100492
2304,Mahindra,Scorpio,Diesel,Automatic,Poor,0,2012,14,92601
2305,Mahindra,Xuv500,Electric,Automatic,Excellent,0,2024,2,48204
2306,Toyota,Fortuner,Petrol,Automatic,Good,0,2022,4,166775
2307,Hyundai,Creta,Petrol,Manual,Fair,0,2018,8,183742
2308,Hyundai,Creta,Petrol,Automatic,Fair,0,2018,8,62760
2309,Mahindra,Scorpio,Petrol,Manual,Poor,0,2014,12,130169
2310,Audi,Q3,Cng,Automatic,Poor,1,2013,13,171951
2311,Tata,Harrier,Cng,Automatic,Poor,0,2016,10,59654
2312,Hyundai,I20,Cng,Manual,Poor,0,2012,14,60704
2313,Bmw,X3,Electric,Manual,Fair,1,2019,7,159178
2314,Bmw,X1,Diesel,Automatic,Poor,1,2016,10,177132
2315,Maruti,Baleno,Cng,Manual,Excellent,0,2023,3,175305
2316,Mahindra,Scorpio,Electric,Automatic,Good,0,2021,5,81303
2317,Bmw,X3,Petrol,Manual,Excellent,1,2024,2,112430
2318,Maruti,Baleno,Cng,Automatic,Poor,0,2013,13,136806
2319,Honda,Amaze,Petrol,Manual,Good,0,2020,6,82792
2320,Audi,Q3,Cng,Manual,Poor,1,2013,13,50751
2321,Maruti,Wagonr,Diesel,Manual,Fair,0,2018,8,38264
2322,Mahindra,Xuv500,Electric,Manual,Fair,0,2017,9,120020
2323,Bmw,X1,Electric,Automatic,Poor,1,2015,11,157204
2324,Tata,Harrier,Diesel,Automatic,Poor,0,2013,13,191291
2325,Tata,Nexon,Electric,Automatic,Poor,0,2013,13,89728
2326,Audi,Q3,Petrol,Automatic,Good,1,2021,5,62995
2327,Audi,A4,Diesel,Manual,Excellent,1,2024,2,176971
2328,Audi,A4,Cng,Automatic,Fair,1,2017,9,19082
2329,Bmw,X1,Petrol,Automatic,Fair,1,2017,9,25844
2330,Mahindra,Xuv500,Electric,Automatic,Excellent,0,2024,2,157599
2331,Audi,A4,Electric,Automatic,Fair,1,2018,8,143933
2332,Maruti,Wagonr,Cng,Automatic,Fair,0,2019,7,115951
2333,Bmw,X1,Petrol,Manual,Poor,1,2016,10,120158
2334,Mahindra,Scorpio,Diesel,Automatic,Good,0,2020,6,140716
2335,Tata,Nexon,Electric,Manual,Fair,0,2018,8,144942
2336,Audi,Q3,Diesel,Manual,Good,1,2021,5,143286
2337,Toyota,Innova,Cng,Automatic,Good,0,2020,6,112986
2338,Hyundai,Creta,Cng,Automatic,Excellent,0,2024,2,67195
2339,Audi,Q3,Diesel,Automatic,Good,1,2022,4,103350
2340,Maruti,Wagonr,Diesel,Automatic,Good,0,2020,6,175395
2341,Hyundai,I20,Electric,Manual,Excellent,0,2023,3,59175
2342,Maruti,Baleno,Diesel,Manual,Poor,0,2015,11,135884
2343,Tata,Harrier,Petrol,Manual,Poor,0,2012,14,183181
2344,Audi,A4,Electric,Manual,Poor,1,2014,12,177440
2345,Bmw,X3,Cng,Automatic,Good,1,2022,4,92836
2346,Hyundai,Creta,Cng,Automatic,Poor,0,2012,14,165144
2347,Mahindra,Scorpio,Petrol,Automatic,Fair,0,2017,9,145007
2348,Mahindra,Scorpio,Electric,Automatic,Excellent,0,2024,2,126333
2349,Tata,Nexon,Petrol,Automatic,Good,0,2022,4,42898
2350,Bmw,X1,Cng,Manual,Poor,1,2016,10,93952
2351,Tata,Nexon,Electric,Automatic,Poor,0,2012,14,32369
2352,Hyundai,Creta,Diesel,Manual,Poor,0,2016,10,78171
2353,Maruti,Swift,Diesel,Manual,Good,0,2020,6,90341
2354,Bmw,X3,Petrol,Manual,Excellent,1,2024,2,158478
2355,Maruti,Swift,Diesel,Manual,Fair,0,2018,8,80927
2356,Bmw,X1,Cng,Automatic,Fair,1,2017,9,67590
2357,Toyota,Innova,Petrol,Manual,Fair,0,2018,8,81791
2358,Tata,Nexon,Petrol,Manual,Excellent,0,2023,3,70239
2359,Toyota,Innova,Cng,Automatic,Excellent,0,2024,2,194291
2360,Honda,Amaze,Electric,Manual,Poor,0,2012,14,180221
2361,Toyota,Fortuner,Electric,Automatic,Good,0,2022,4,191515
2362,Hyundai,Creta,Cng,Automatic,Good,0,2020,6,16116
2363,Audi,Q3,Diesel,Manual,Poor,1,2014,12,108138
2364,Audi,A4,Cng,Automatic,Fair,1,2017,9,99647
2365,Tata,Harrier,Cng,Automatic,Fair,0,2017,9,104904
2366,Audi,Q3,Petrol,Manual,Excellent,1,2024,2,98985
2367,Mahindra,Xuv500,Electric,Manual,Poor,0,2014,12,86913
2368,Tata,Harrier,Electric,Manual,Excellent,0,2024,2,68149
2369,Mahindra,Scorpio,Diesel,Manual,Excellent,0,2024,2,116970
2370,Mahindra,Xuv500,Cng,Manual,Poor,0,2016,10,57215
2371,Audi,Q3,Electric,Automatic,Poor,1,2013,13,67363
2372,Mahindra,Scorpio,Petrol,Manual,Poor,0,2015,11,100272
2373,Bmw,X1,Electric,Manual,Good,1,2022,4,23979
2374,Toyota,Fortuner,Cng,Automatic,Fair,0,2017,9,140284
2375,Toyota,Innova,Petrol,Manual,Excellent,0,2024,2,117403
2376,Bmw,X1,Diesel,Manual,Excellent,1,2023,3,158169
2377,Bmw,X1,Electric,Manual,Fair,1,2017,9,6240
2378,Toyota,Innova,Petrol,Automatic,Poor,0,2012,14,160851
2379,Honda,Amaze,Petrol,Manual,Fair,0,2018,8,50678
2380,Tata,Harrier,Cng,Manual,Poor,0,2012,14,36205
2381,Honda,Amaze,Cng,Automatic,Fair,0,2017,9,10400
2382,Audi,Q3,Petrol,Manual,Good,1,2020,6,176558
2383,Bmw,X1,Cng,Automatic,Poor,1,2012,14,118369
2384,Honda,City,Electric,Automatic,Poor,0,2015,11,149910
2385,Mahindra,Scorpio,Electric,Automatic,Fair,0,2017,9,46630
2386,Audi,A4,Cng,Automatic,Fair,1,2017,9,60042
2387,Mahindra,Xuv500,Electric,Automatic,Fair,0,2018,8,14983
2388,Toyota,Fortuner,Electric,Automatic,Poor,0,2016,10,139839
2389,Bmw,X1,Electric,Automatic,Good,1,2021,5,54112
2390,Honda,City,Electric,Automatic,Poor,0,2016,10,109791
2391,Toyota,Fortuner,Petrol,Automatic,Fair,0,2017,9,192456
2392,Maruti,Baleno,Cng,Automatic,Good,0,2021,5,167728
2393,Tata,Harrier,Diesel,Automatic,Excellent,0,2024,2,116221
2394,Toyota,Fortuner,Cng,Manual,Poor,0,2015,11,50147
2395,Audi,Q3,Diesel,Manual,Poor,1,2012,14,194044
2396,Hyundai,Creta,Electric,Automatic,Poor,0,2013,13,19135
2397,Mahindra,Xuv500,Cng,Manual,Poor,0,2014,12,80635
2398,Toyota,Innova,Diesel,Automatic,Excellent,0,2023,3,34853
2399,Maruti,Baleno,Petrol,Automatic,Poor,0,2012,14,185328
2400,Audi,A4,Diesel,Automatic,Poor,1,2014,12,123229
2401,Audi,A4,Electric,Automatic,Poor,1,2013,13,87237
2402,Mahindra,Scorpio,Petrol,Manual,Fair,0,2018,8,115971
2403,Bmw,X1,Petrol,Automatic,Excellent,1,2023,3,170116
2404,Honda,Amaze,Diesel,Automatic,Poor,0,2016,10,199729
2405,Tata,Nexon,Electric,Automatic,Fair,0,2019,7,159349
2406,Toyota,Innova,Diesel,Automatic,Excellent,0,2023,3,100407
2407,Hyundai,I20,Cng,Manual,Poor,0,2016,10,38858
2408,Honda,City,Petrol,Manual,Fair,0,2017,9,118332
2409,Maruti,Wagonr,Diesel,Automatic,Good,0,2021,5,181687
2410,Toyota,Innova,Diesel,Automatic,Good,0,2021,5,103622
2411,Honda,Amaze,Cng,Manual,Fair,0,2017,9,59336
2412,Bmw,X1,Cng,Manual,Fair,1,2019,7,130222
2413,Maruti,Baleno,Cng,Automatic,Poor,0,2013,13,148153
2414,Tata,Nexon,Electric,Manual,Fair,0,2017,9,122989
2415,Tata,Harrier,Electric,Manual,Poor,0,2016,10,170875
2416,Tata,Nexon,Cng,Automatic,Poor,0,2012,14,181641
2417,Hyundai,Creta,Petrol,Automatic,Poor,0,2016,10,69869
2418,Maruti,Swift,Petrol,Automatic,Poor,0,2015,11,60356
2419,Maruti,Wagonr,Cng,Automatic,Excellent,0,2023,3,166694
2420,Hyundai,Verna,Diesel,Manual,Good,0,2021,5,198036
2421,Honda,City,Diesel,Automatic,Good,0,2020,6,136496
2422,Maruti,Baleno,Petrol,Automatic,Poor,0,2014,12,153266
2423,Maruti,Wagonr,Cng,Manual,Good,0,2020,6,7042
2424,Audi,A4,Diesel,Manual,Fair,1,2017,9,59218
2425,Bmw,X3,Electric,Automatic,Good,1,2022,4,196840
2426,Honda,City,Cng,Automatic,Poor,0,2014,12,162404
2427,Honda,Amaze,Electric,Manual,Fair,0,2019,7,82949
2428,Mahindra,Xuv500,Cng,Automatic,Fair,0,2017,9,110077
2429,Maruti,Swift,Petrol,Automatic,Good,0,2021,5,48774
2430,Audi,A4,Cng,Manual,Poor,1,2015,11,95421
2431,Mahindra,Scorpio,Petrol,Manual,Poor,0,2012,14,56954
2432,Hyundai,I20,Cng,Automatic,Fair,0,2017,9,89846
2433,Tata,Nexon,Cng,Automatic,Fair,0,2018,8,185444
2434,Audi,A4,Cng,Manual,Poor,1,2014,12,94758
2435,Hyundai,I20,Petrol,Manual,Poor,0,2016,10,166490
